Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
5.80257	Src2	0	361	FullDelay	1.10257	1.10257e+06	4	2
5.81121	Src2	0	365	LastDelay	0.219548	219548	1	2
5.81121	Src2	0	365	FullDelay	0.902881	902881	3	2
5.81985	Src2	0	366	LastDelay	0.219855	219855	1	2
5.81985	Src2	0	366	FullDelay	0.903188	903188	3	2
5.83669	Src1	0	91	LastDelay	0.228353	228353	1	2
5.83669	Src1	0	91	FullDelay	5.02002	5.02002e+06	7	2
5.84532	Src1	0	92	LastDelay	0.228652	228652	1	2
5.84532	Src1	0	92	FullDelay	5.02032	5.02032e+06	7	2
5.85395	Src1	0	105	LastDelay	0.228951	228951	1	2
5.85395	Src1	0	105	FullDelay	4.51228	4.51228e+06	7	2
5.86258	Src1	0	158	LastDelay	0.229249	229249	1	2
5.86258	Src1	0	158	FullDelay	3.59592	3.59592e+06	6	2
5.87121	Src1	0	159	LastDelay	0.229548	229548	1	2
5.87121	Src1	0	159	FullDelay	3.59621	3.59621e+06	6	2
5.87985	Src1	0	160	LastDelay	0.229847	229847	1	2
5.87985	Src1	0	160	FullDelay	3.59651	3.59651e+06	6	2
5.88029	Src2	0	367	LastDelay	0.221953	221953	1	2
5.88029	Src2	0	367	FullDelay	0.955287	955287	3	2
5.89712	Src1	0	185	LastDelay	0.230452	230452	1	2
5.89712	Src1	0	185	FullDelay	2.93045	2.93045e+06	5	2
5.90575	Src1	0	210	LastDelay	0.230751	230751	1	2
5.90575	Src1	0	210	FullDelay	2.24742	2.24742e+06	4	2
5.90619	Src2	0	404	LastDelay	0.214524	214524	1	2
5.90619	Src2	0	404	FullDelay	0.556191	556191	2	2
5.92302	Src1	0	215	LastDelay	0.223023	223023	1	2
5.92302	Src1	0	215	FullDelay	2.22302	2.22302e+06	4	2
5.93165	Src1	0	216	LastDelay	0.223321	223321	1	2
5.93165	Src1	0	216	FullDelay	2.22332	2.22332e+06	4	2
5.94029	Src1	0	217	LastDelay	0.22362	223620	1	2
5.94029	Src1	0	217	FullDelay	2.22362	2.22362e+06	4	2
5.94073	Src2	0	431	LastDelay	0.240727	240727	1	3
5.94073	Src2	0	431	FullDelay	0.240727	240727	1	3
5.94937	Src2	0	432	LastDelay	0.241033	241033	1	3
5.94937	Src2	0	432	FullDelay	0.241033	241033	1	3
5.95801	Src2	0	433	LastDelay	0.24134	241340	1	3
5.95801	Src2	0	433	FullDelay	0.24134	241340	1	3
5.96665	Src2	0	434	LastDelay	0.241647	241647	1	3
5.96665	Src2	0	434	FullDelay	0.241647	241647	1	3
5.97529	Src2	0	435	LastDelay	0.241953	241953	1	3
5.97529	Src2	0	435	FullDelay	0.241953	241953	1	3
5.98393	Src2	0	436	LastDelay	0.24226	242260	1	3
5.98393	Src2	0	436	FullDelay	0.24226	242260	1	3
5.99257	Src2	0	437	LastDelay	0.242567	242567	1	3
5.99257	Src2	0	437	FullDelay	0.242567	242567	1	3
6.00121	Src2	0	438	LastDelay	0.242873	242873	1	3
6.00121	Src2	0	438	FullDelay	0.242873	242873	1	3
6.01804	Src1	0	254	LastDelay	0.226372	226372	1	2
6.01804	Src1	0	254	FullDelay	1.51804	1.51804e+06	3	2
6.02669	Src1	0	266	LastDelay	0.226687	226687	1	2
6.02669	Src1	0	266	FullDelay	1.42669	1.42669e+06	3	2
6.02712	Src2	0	422	LastDelay	0.218785	218785	1	2
6.02712	Src2	0	422	FullDelay	0.493785	493785	2	2
6.03576	Src2	0	423	LastDelay	0.219092	219092	1	2
6.03576	Src2	0	423	FullDelay	0.494092	494092	2	2
6.0444	Src2	0	424	LastDelay	0.219399	219399	1	2
6.0444	Src2	0	424	FullDelay	0.494399	494399	2	2
6.06125	Src1	0	273	LastDelay	0.227913	227913	1	2
6.06125	Src1	0	273	FullDelay	1.40291	1.40291e+06	2	2
6.06989	Src1	0	274	LastDelay	0.22822	228220	1	2
6.06989	Src1	0	274	FullDelay	1.40322	1.40322e+06	2	2
6.07853	Src1	0	275	LastDelay	0.228527	228527	1	2
6.07853	Src1	0	275	FullDelay	1.40353	1.40353e+06	2	2
6.08717	Src1	0	276	LastDelay	0.228833	228833	1	2
6.08717	Src1	0	276	FullDelay	1.40383	1.40383e+06	2	2
6.09581	Src1	0	277	LastDelay	0.22914	229140	1	2
6.09581	Src1	0	277	FullDelay	1.40414	1.40414e+06	2	2
6.10445	Src1	0	278	LastDelay	0.229447	229447	1	2
6.10445	Src1	0	278	FullDelay	1.40445	1.40445e+06	2	2
6.11309	Src1	0	279	LastDelay	0.229753	229753	1	2
6.11309	Src1	0	279	FullDelay	1.00475	1.00475e+06	2	2
6.12173	Src1	0	280	LastDelay	0.23006	230060	1	2
6.12173	Src1	0	280	FullDelay	1.00506	1.00506e+06	2	2
6.13037	Src1	0	281	LastDelay	0.230367	230367	1	2
6.13037	Src1	0	281	FullDelay	1.00537	1.00537e+06	2	2
6.13901	Src1	0	282	LastDelay	0.230673	230673	1	2
6.13901	Src1	0	282	FullDelay	1.00567	1.00567e+06	2	2
6.13944	Src2	0	452	LastDelay	0.239439	239439	1	3
6.13944	Src2	0	452	FullDelay	0.239439	239439	1	3
6.14808	Src2	0	453	LastDelay	0.239745	239745	1	3
6.14808	Src2	0	453	FullDelay	0.239745	239745	1	3
6.15672	Src2	0	454	LastDelay	0.240052	240052	1	3
6.15672	Src2	0	454	FullDelay	0.240052	240052	1	3
6.16536	Src2	0	455	LastDelay	0.240359	240359	1	3
6.16536	Src2	0	455	FullDelay	0.240359	240359	1	3
6.174	Src2	0	456	LastDelay	0.240665	240665	1	3
6.174	Src2	0	456	FullDelay	0.240665	240665	1	3
6.18264	Src2	0	457	LastDelay	0.240972	240972	1	3
6.18264	Src2	0	457	FullDelay	0.240972	240972	1	3
6.19128	Src2	0	458	LastDelay	0.241279	241279	1	3
6.19128	Src2	0	458	FullDelay	0.241279	241279	1	3
6.19992	Src2	0	403	LastDelay	0.216585	216585	1	2
6.19992	Src2	0	403	FullDelay	0.858252	858252	3	2
6.20856	Src2	0	425	LastDelay	0.216892	216892	1	2
6.20856	Src2	0	425	FullDelay	0.600225	600225	2	2
6.2172	Src2	0	426	LastDelay	0.217199	217199	1	2
6.2172	Src2	0	426	FullDelay	0.600532	600532	2	2
6.22584	Src2	0	427	LastDelay	0.217505	217505	1	2
6.22584	Src2	0	427	FullDelay	0.600839	600839	2	2
6.23448	Src2	0	428	LastDelay	0.217812	217812	1	2
6.23448	Src2	0	428	FullDelay	0.601145	601145	2	2
6.24312	Src2	0	429	LastDelay	0.218119	218119	1	2
6.24312	Src2	0	429	FullDelay	0.601452	601452	2	2
6.25176	Src2	0	430	LastDelay	0.218425	218425	1	2
6.25176	Src2	0	430	FullDelay	0.601759	601759	2	2
6.26861	Src1	0	304	LastDelay	0.22694	226940	1	2
6.26861	Src1	0	304	FullDelay	0.95194	951940	2	2
6.27725	Src1	0	307	LastDelay	0.227247	227247	1	2
6.27725	Src1	0	307	FullDelay	0.93558	935580	2	2
6.27768	Src2	0	439	LastDelay	0.219345	219345	1	2
6.27768	Src2	0	439	FullDelay	0.511012	511012	2	2
6.28632	Src2	0	440	LastDelay	0.219652	219652	1	2
6.28632	Src2	0	440	FullDelay	0.511319	511319	2	2
6.29496	Src2	0	441	LastDelay	0.219959	219959	1	2
6.29496	Src2	0	441	FullDelay	0.511625	511625	2	2
6.3036	Src2	0	442	LastDelay	0.220265	220265	1	2
6.3036	Src2	0	442	FullDelay	0.511932	511932	2	2
6.31224	Src2	0	443	LastDelay	0.220572	220572	1	2
6.31224	Src2	0	443	FullDelay	0.512239	512239	2	2
6.32909	Src1	0	315	LastDelay	0.229087	229087	1	2
6.32909	Src1	0	315	FullDelay	0.920753	920753	2	2
6.33773	Src1	0	316	LastDelay	0.229393	229393	1	2
6.33773	Src1	0	316	FullDelay	0.92106	921060	2	2
6.34637	Src1	0	317	LastDelay	0.2297	229700	1	2
6.34637	Src1	0	317	FullDelay	0.921367	921367	2	2
6.35501	Src1	0	318	LastDelay	0.230007	230007	1	2
6.35501	Src1	0	318	FullDelay	0.921673	921673	2	2
6.36365	Src1	0	319	LastDelay	0.230313	230313	1	2
6.36365	Src1	0	319	FullDelay	0.92198	921980	2	2
6.37229	Src1	0	320	LastDelay	0.23062	230620	1	2
6.37229	Src1	0	320	FullDelay	0.922287	922287	2	2
6.37272	Src2	0	465	LastDelay	0.239385	239385	1	3
6.37272	Src2	0	465	FullDelay	0.239385	239385	1	3
6.38136	Src2	0	466	LastDelay	0.239692	239692	1	3
6.38136	Src2	0	466	FullDelay	0.239692	239692	1	3
6.39	Src2	0	467	LastDelay	0.239999	239999	1	3
6.39	Src2	0	467	FullDelay	0.239999	239999	1	3
6.39864	Src2	0	447	LastDelay	0.215305	215305	1	2
6.39864	Src2	0	447	FullDelay	0.540305	540305	2	2
6.40728	Src2	0	448	LastDelay	0.215612	215612	1	2
6.40728	Src2	0	448	FullDelay	0.540612	540612	2	2
6.41592	Src2	0	449	LastDelay	0.215919	215919	1	2
6.41592	Src2	0	449	FullDelay	0.540919	540919	2	2
6.42456	Src2	0	450	LastDelay	0.216225	216225	1	2
6.42456	Src2	0	450	FullDelay	0.541225	541225	2	2
6.4332	Src2	0	451	LastDelay	0.216532	216532	1	2
6.4332	Src2	0	451	FullDelay	0.541532	541532	2	2
6.44184	Src2	0	468	LastDelay	0.216839	216839	1	3
6.44184	Src2	0	468	FullDelay	0.216839	216839	1	3
6.45869	Src1	0	333	LastDelay	0.233687	233687	1	3
6.45869	Src1	0	333	FullDelay	0.233687	233687	1	3
6.45912	Src2	0	469	LastDelay	0.225785	225785	1	3
6.45912	Src2	0	469	FullDelay	0.225785	225785	1	3
6.47597	Src1	0	334	LastDelay	0.242633	242633	1	3
6.47597	Src1	0	334	FullDelay	0.242633	242633	1	3
6.4764	Src2	0	321	LastDelay	0.218065	218065	1	2
6.4764	Src2	0	321	FullDelay	2.31807	2.31807e+06	7	2
6.49325	Src1	0	335	LastDelay	0.25158	251580	1	3
6.49325	Src1	0	335	FullDelay	0.25158	251580	1	3
6.49368	Src2	0	369	LastDelay	0.218679	218679	1	2
6.49368	Src2	0	369	FullDelay	1.55201	1.55201e+06	5	2
6.51053	Src1	0	338	LastDelay	0.24386	243860	1	3
6.51053	Src1	0	338	FullDelay	0.24386	243860	1	3
6.51917	Src1	0	339	LastDelay	0.244167	244167	1	3
6.51917	Src1	0	339	FullDelay	0.244167	244167	1	3
6.5196	Src2	0	472	LastDelay	0.236265	236265	1	3
6.5196	Src2	0	472	FullDelay	0.236265	236265	1	3
6.52824	Src2	0	473	LastDelay	0.236572	236572	1	3
6.52824	Src2	0	473	FullDelay	0.236572	236572	1	3
6.53688	Src2	0	474	LastDelay	0.236879	236879	1	3
6.53688	Src2	0	474	FullDelay	0.236879	236879	1	3
6.54552	Src2	0	475	LastDelay	0.237185	237185	1	3
6.54552	Src2	0	475	FullDelay	0.237185	237185	1	3
6.55416	Src2	0	476	LastDelay	0.237492	237492	1	3
6.55416	Src2	0	476	FullDelay	0.237492	237492	1	3
6.5628	Src2	0	477	LastDelay	0.237799	237799	1	3
6.5628	Src2	0	477	FullDelay	0.237799	237799	1	3
6.57144	Src2	0	478	LastDelay	0.238105	238105	1	3
6.57144	Src2	0	478	FullDelay	0.238105	238105	1	3
6.58008	Src2	0	479	LastDelay	0.238412	238412	1	3
6.58008	Src2	0	479	FullDelay	0.238412	238412	1	3
6.58872	Src2	0	480	LastDelay	0.238719	238719	1	3
6.58872	Src2	0	480	FullDelay	0.238719	238719	1	3
6.59736	Src2	0	481	LastDelay	0.239025	239025	1	3
6.59736	Src2	0	481	FullDelay	0.239025	239025	1	3
6.606	Src2	0	482	LastDelay	0.239332	239332	1	3
6.606	Src2	0	482	FullDelay	0.239332	239332	1	3
6.61464	Src2	0	483	LastDelay	0.239639	239639	1	3
6.61464	Src2	0	483	FullDelay	0.239639	239639	1	3
6.62328	Src2	0	484	LastDelay	0.239945	239945	1	3
6.62328	Src2	0	484	FullDelay	0.239945	239945	1	3
6.63192	Src2	0	485	LastDelay	0.240252	240252	1	3
6.63192	Src2	0	485	FullDelay	0.240252	240252	1	3
6.64056	Src2	0	486	LastDelay	0.240559	240559	1	3
6.64056	Src2	0	486	FullDelay	0.240559	240559	1	3
6.65741	Src1	0	355	LastDelay	0.249073	249073	1	3
6.65741	Src1	0	355	FullDelay	0.249073	249073	1	3
6.66605	Src1	0	356	LastDelay	0.24938	249380	1	3
6.66605	Src1	0	356	FullDelay	0.24938	249380	1	3
6.67469	Src1	0	357	LastDelay	0.249687	249687	1	3
6.67469	Src1	0	357	FullDelay	0.249687	249687	1	3
6.68333	Src1	0	358	LastDelay	0.249993	249993	1	3
6.68333	Src1	0	358	FullDelay	0.249993	249993	1	3
6.69197	Src1	0	359	LastDelay	0.2503	250300	1	3
6.69197	Src1	0	359	FullDelay	0.2503	250300	1	3
6.70061	Src1	0	360	LastDelay	0.250607	250607	1	3
6.70061	Src1	0	360	FullDelay	0.250607	250607	1	3
6.70925	Src1	0	361	LastDelay	0.250913	250913	1	3
6.70925	Src1	0	361	FullDelay	0.250913	250913	1	3
6.71789	Src1	0	362	LastDelay	0.25122	251220	1	3
6.71789	Src1	0	362	FullDelay	0.25122	251220	1	3
6.72653	Src1	0	363	LastDelay	0.251527	251527	1	3
6.72653	Src1	0	363	FullDelay	0.251527	251527	1	3
6.73516	Src1	0	32	LastDelay	0.226825	226825	1	2
6.73516	Src1	0	32	FullDelay	6.46849	6.46849e+06	9	2
6.74379	Src1	0	53	LastDelay	0.227124	227124	1	2
6.74379	Src1	0	53	FullDelay	6.30212	6.30212e+06	9	2
6.75242	Src1	0	84	LastDelay	0.227423	227423	1	2
6.75242	Src1	0	84	FullDelay	5.99409	5.99409e+06	8	2
6.76105	Src1	0	85	LastDelay	0.227721	227721	1	2
6.76105	Src1	0	85	FullDelay	5.99439	5.99439e+06	8	2
6.76969	Src1	0	86	LastDelay	0.22802	228020	1	2
6.76969	Src1	0	86	FullDelay	5.99469	5.99469e+06	8	2
6.77832	Src1	0	90	LastDelay	0.228319	228319	1	2
6.77832	Src1	0	90	FullDelay	5.96999	5.96999e+06	8	2
6.77875	Src2	0	368	LastDelay	0.220417	220417	1	2
6.77875	Src2	0	368	FullDelay	1.84542	1.84542e+06	6	2
6.78739	Src2	0	470	LastDelay	0.220724	220724	1	2
6.78739	Src2	0	470	FullDelay	0.545724	545724	2	2
6.79603	Src2	0	471	LastDelay	0.221031	221031	1	2
6.79603	Src2	0	471	FullDelay	0.546031	546031	2	2
6.81286	Src1	0	239	LastDelay	0.229529	229529	1	2
6.81286	Src1	0	239	FullDelay	2.91286	2.91286e+06	5	2
6.82149	Src1	0	241	LastDelay	0.229828	229828	1	2
6.82149	Src1	0	241	FullDelay	2.90483	2.90483e+06	5	2
6.83013	Src1	0	248	LastDelay	0.230127	230127	1	2
6.83013	Src1	0	248	FullDelay	2.38013	2.38013e+06	4	2
6.83876	Src1	0	249	LastDelay	0.230425	230425	1	2
6.83876	Src1	0	249	FullDelay	2.38043	2.38043e+06	4	2
6.84739	Src1	0	250	LastDelay	0.230724	230724	1	2
6.84739	Src1	0	250	FullDelay	2.38072	2.38072e+06	4	2
6.84783	Src2	0	499	LastDelay	0.239497	239497	1	3
6.84783	Src2	0	499	FullDelay	0.239497	239497	1	3
6.85647	Src2	0	500	LastDelay	0.239804	239804	1	3
6.85647	Src2	0	500	FullDelay	0.239804	239804	1	3
6.86511	Src2	0	501	LastDelay	0.240111	240111	1	3
6.86511	Src2	0	501	FullDelay	0.240111	240111	1	3
6.87375	Src2	0	502	LastDelay	0.240417	240417	1	3
6.87375	Src2	0	502	FullDelay	0.240417	240417	1	3
6.88239	Src2	0	503	LastDelay	0.240724	240724	1	3
6.88239	Src2	0	503	FullDelay	0.240724	240724	1	3
6.89103	Src2	0	504	LastDelay	0.241031	241031	1	3
6.89103	Src2	0	504	FullDelay	0.241031	241031	1	3
6.89967	Src2	0	505	LastDelay	0.241337	241337	1	3
6.89967	Src2	0	505	FullDelay	0.241337	241337	1	3
6.90831	Src2	0	506	LastDelay	0.241644	241644	1	3
6.90831	Src2	0	506	FullDelay	0.241644	241644	1	3
6.91695	Src2	0	507	LastDelay	0.241951	241951	1	3
6.91695	Src2	0	507	FullDelay	0.241951	241951	1	3
6.92559	Src2	0	508	LastDelay	0.242257	242257	1	3
6.92559	Src2	0	508	FullDelay	0.242257	242257	1	3
6.93423	Src2	0	509	LastDelay	0.242564	242564	1	3
6.93423	Src2	0	509	FullDelay	0.242564	242564	1	3
6.94287	Src2	0	510	LastDelay	0.242871	242871	1	3
6.94287	Src2	0	510	FullDelay	0.242871	242871	1	3
6.95151	Src2	0	462	LastDelay	0.218177	218177	1	2
6.95151	Src2	0	462	FullDelay	0.843177	843177	3	2
6.96015	Src2	0	463	LastDelay	0.218484	218484	1	2
6.96015	Src2	0	463	FullDelay	0.843484	843484	3	2
6.96879	Src2	0	464	LastDelay	0.218791	218791	1	2
6.96879	Src2	0	464	FullDelay	0.843791	843791	3	2
6.98564	Src1	0	293	LastDelay	0.227305	227305	1	2
6.98564	Src1	0	293	FullDelay	1.76064	1.76064e+06	3	2
6.99428	Src1	0	294	LastDelay	0.227612	227612	1	2
6.99428	Src1	0	294	FullDelay	1.76095	1.76095e+06	3	2
7.00292	Src1	0	295	LastDelay	0.227919	227919	1	2
7.00292	Src1	0	295	FullDelay	1.76125	1.76125e+06	3	2
7.01156	Src1	0	296	LastDelay	0.228225	228225	1	2
7.01156	Src1	0	296	FullDelay	1.76156	1.76156e+06	3	2
7.0202	Src1	0	303	LastDelay	0.228532	228532	1	2
7.0202	Src1	0	303	FullDelay	1.71187	1.71187e+06	3	2
7.02884	Src1	0	308	LastDelay	0.228839	228839	1	2
7.02884	Src1	0	308	FullDelay	1.67884	1.67884e+06	3	2
7.03748	Src1	0	309	LastDelay	0.229145	229145	1	2
7.03748	Src1	0	309	FullDelay	1.67915	1.67915e+06	3	2
7.04612	Src1	0	310	LastDelay	0.229452	229452	1	2
7.04612	Src1	0	310	FullDelay	1.67945	1.67945e+06	3	2
7.05476	Src1	0	313	LastDelay	0.229759	229759	1	2
7.05476	Src1	0	313	FullDelay	1.66309	1.66309e+06	3	2
7.0634	Src1	0	314	LastDelay	0.230065	230065	1	2
7.0634	Src1	0	314	FullDelay	1.6634	1.6634e+06	3	2
7.07204	Src1	0	321	LastDelay	0.230372	230372	1	2
7.07204	Src1	0	321	FullDelay	1.61371	1.61371e+06	3	2
7.08068	Src1	0	322	LastDelay	0.230679	230679	1	2
7.08068	Src1	0	322	FullDelay	1.61401	1.61401e+06	3	2
7.08111	Src2	0	521	LastDelay	0.239444	239444	1	3
7.08111	Src2	0	521	FullDelay	0.239444	239444	1	3
7.08975	Src2	0	522	LastDelay	0.239751	239751	1	3
7.08975	Src2	0	522	FullDelay	0.239751	239751	1	3
7.09839	Src2	0	487	LastDelay	0.215057	215057	1	2
7.09839	Src2	0	487	FullDelay	0.615057	615057	2	2
7.10703	Src2	0	488	LastDelay	0.215364	215364	1	2
7.10703	Src2	0	488	FullDelay	0.615364	615364	2	2
7.11567	Src2	0	489	LastDelay	0.215671	215671	1	2
7.11567	Src2	0	489	FullDelay	0.615671	615671	2	2
7.12431	Src2	0	490	LastDelay	0.215977	215977	1	2
7.12431	Src2	0	490	FullDelay	0.615977	615977	2	2
7.13295	Src2	0	491	LastDelay	0.216284	216284	1	2
7.13295	Src2	0	491	FullDelay	0.616284	616284	2	2
7.14159	Src2	0	492	LastDelay	0.216591	216591	1	2
7.14159	Src2	0	492	FullDelay	0.616591	616591	2	2
7.15023	Src2	0	493	LastDelay	0.216897	216897	1	2
7.15023	Src2	0	493	FullDelay	0.616897	616897	2	2
7.15887	Src2	0	494	LastDelay	0.217204	217204	1	2
7.15887	Src2	0	494	FullDelay	0.617204	617204	2	2
7.16751	Src2	0	495	LastDelay	0.217511	217511	1	2
7.16751	Src2	0	495	FullDelay	0.617511	617511	2	2
7.17615	Src2	0	496	LastDelay	0.217817	217817	1	2
7.17615	Src2	0	496	FullDelay	0.592817	592817	2	2
7.18479	Src2	0	497	LastDelay	0.218124	218124	1	2
7.18479	Src2	0	497	FullDelay	0.593124	593124	2	2
7.19343	Src2	0	498	LastDelay	0.218431	218431	1	2
7.19343	Src2	0	498	FullDelay	0.593431	593431	2	2
7.21028	Src1	0	344	LastDelay	0.226945	226945	1	2
7.21028	Src1	0	344	FullDelay	0.893612	893612	2	2
7.21892	Src1	0	345	LastDelay	0.227252	227252	1	2
7.21892	Src1	0	345	FullDelay	0.893919	893919	2	2
7.22756	Src1	0	346	LastDelay	0.227559	227559	1	2
7.22756	Src1	0	346	FullDelay	0.894225	894225	2	2
7.22799	Src2	0	459	LastDelay	0.219657	219657	1	2
7.22799	Src2	0	459	FullDelay	1.18632	1.18632e+06	4	2
7.23663	Src2	0	460	LastDelay	0.219964	219964	1	2
7.23663	Src2	0	460	FullDelay	1.18663	1.18663e+06	4	2
7.24527	Src2	0	461	LastDelay	0.220271	220271	1	2
7.24527	Src2	0	461	FullDelay	1.14527	1.14527e+06	4	2
7.26212	Src1	0	350	LastDelay	0.228785	228785	1	2
7.26212	Src1	0	350	FullDelay	0.895452	895452	2	2
7.27076	Src1	0	351	LastDelay	0.229092	229092	1	2
7.27076	Src1	0	351	FullDelay	0.895759	895759	2	2
7.2794	Src1	0	352	LastDelay	0.229399	229399	1	2
7.2794	Src1	0	352	FullDelay	0.896065	896065	2	2
7.28804	Src1	0	353	LastDelay	0.229705	229705	1	2
7.28804	Src1	0	353	FullDelay	0.896372	896372	2	2
7.29668	Src1	0	354	LastDelay	0.230012	230012	1	2
7.29668	Src1	0	354	FullDelay	0.896679	896679	2	2
7.30532	Src1	0	364	LastDelay	0.230319	230319	1	2
7.30532	Src1	0	364	FullDelay	0.821985	821985	2	2
7.31396	Src1	0	365	LastDelay	0.230625	230625	1	2
7.31396	Src1	0	365	FullDelay	0.822292	822292	2	2
7.31439	Src2	0	531	LastDelay	0.239391	239391	1	3
7.31439	Src2	0	531	FullDelay	0.239391	239391	1	3
7.32303	Src2	0	532	LastDelay	0.239697	239697	1	3
7.32303	Src2	0	532	FullDelay	0.239697	239697	1	3
7.33167	Src2	0	533	LastDelay	0.240004	240004	1	3
7.33167	Src2	0	533	FullDelay	0.240004	240004	1	3
7.34031	Src2	0	534	LastDelay	0.240311	240311	1	3
7.34031	Src2	0	534	FullDelay	0.240311	240311	1	3
7.35716	Src1	0	368	LastDelay	0.248825	248825	1	3
7.35716	Src1	0	368	FullDelay	0.248825	248825	1	3
7.3658	Src1	0	369	LastDelay	0.249132	249132	1	3
7.3658	Src1	0	369	FullDelay	0.249132	249132	1	3
7.37444	Src1	0	370	LastDelay	0.249439	249439	1	3
7.37444	Src1	0	370	FullDelay	0.249439	249439	1	3
7.38308	Src1	0	371	LastDelay	0.249745	249745	1	3
7.38308	Src1	0	371	FullDelay	0.249745	249745	1	3
7.39172	Src1	0	372	LastDelay	0.250052	250052	1	3
7.39172	Src1	0	372	FullDelay	0.250052	250052	1	3
7.40036	Src1	0	373	LastDelay	0.250359	250359	1	3
7.40036	Src1	0	373	FullDelay	0.250359	250359	1	3
7.409	Src1	0	374	LastDelay	0.250665	250665	1	3
7.409	Src1	0	374	FullDelay	0.250665	250665	1	3
7.41764	Src1	0	375	LastDelay	0.250972	250972	1	3
7.41764	Src1	0	375	FullDelay	0.250972	250972	1	3
7.42628	Src1	0	376	LastDelay	0.251279	251279	1	3
7.42628	Src1	0	376	FullDelay	0.251279	251279	1	3
7.43492	Src1	0	377	LastDelay	0.251585	251585	1	3
7.43492	Src1	0	377	FullDelay	0.251585	251585	1	3
7.43535	Src2	0	536	LastDelay	0.235351	235351	1	3
7.43535	Src2	0	536	FullDelay	0.235351	235351	1	3
7.44399	Src2	0	537	LastDelay	0.235657	235657	1	3
7.44399	Src2	0	537	FullDelay	0.235657	235657	1	3
7.45263	Src2	0	538	LastDelay	0.235964	235964	1	3
7.45263	Src2	0	538	FullDelay	0.235964	235964	1	3
7.46127	Src2	0	539	LastDelay	0.236271	236271	1	3
7.46127	Src2	0	539	FullDelay	0.236271	236271	1	3
7.46991	Src2	0	540	LastDelay	0.236577	236577	1	3
7.46991	Src2	0	540	FullDelay	0.236577	236577	1	3
7.47855	Src2	0	541	LastDelay	0.236884	236884	1	3
7.47855	Src2	0	541	FullDelay	0.236884	236884	1	3
7.48719	Src2	0	542	LastDelay	0.237191	237191	1	3
7.48719	Src2	0	542	FullDelay	0.237191	237191	1	3
7.49583	Src2	0	543	LastDelay	0.237497	237497	1	3
7.49583	Src2	0	543	FullDelay	0.237497	237497	1	3
7.50447	Src2	0	544	LastDelay	0.237804	237804	1	3
7.50447	Src2	0	544	FullDelay	0.237804	237804	1	3
7.51311	Src2	0	545	LastDelay	0.238111	238111	1	3
7.51311	Src2	0	545	FullDelay	0.238111	238111	1	3
7.52175	Src2	0	546	LastDelay	0.238417	238417	1	3
7.52175	Src2	0	546	FullDelay	0.238417	238417	1	3
7.53039	Src2	0	547	LastDelay	0.238724	238724	1	3
7.53039	Src2	0	547	FullDelay	0.238724	238724	1	3
7.53903	Src2	0	548	LastDelay	0.239031	239031	1	3
7.53903	Src2	0	548	FullDelay	0.239031	239031	1	3
7.54767	Src2	0	549	LastDelay	0.239337	239337	1	3
7.54767	Src2	0	549	FullDelay	0.239337	239337	1	3
7.55631	Src2	0	550	LastDelay	0.239644	239644	1	3
7.55631	Src2	0	550	FullDelay	0.239644	239644	1	3
7.56495	Src2	0	551	LastDelay	0.239951	239951	1	3
7.56495	Src2	0	551	FullDelay	0.239951	239951	1	3
7.57359	Src2	0	552	LastDelay	0.240257	240257	1	3
7.57359	Src2	0	552	FullDelay	0.240257	240257	1	3
7.58223	Src2	0	553	LastDelay	0.240564	240564	1	3
7.58223	Src2	0	553	FullDelay	0.240564	240564	1	3
7.59087	Src2	0	554	LastDelay	0.240871	240871	1	3
7.59087	Src2	0	554	FullDelay	0.240871	240871	1	3
7.60772	Src1	0	398	LastDelay	0.249385	249385	1	3
7.60772	Src1	0	398	FullDelay	0.249385	249385	1	3
7.61636	Src1	0	399	LastDelay	0.249692	249692	1	3
7.61636	Src1	0	399	FullDelay	0.249692	249692	1	3
7.625	Src1	0	400	LastDelay	0.249999	249999	1	3
7.625	Src1	0	400	FullDelay	0.249999	249999	1	3
7.63364	Src1	0	401	LastDelay	0.250305	250305	1	3
7.63364	Src1	0	401	FullDelay	0.250305	250305	1	3
7.64228	Src1	0	402	LastDelay	0.250612	250612	1	3
7.64228	Src1	0	402	FullDelay	0.250612	250612	1	3
7.65092	Src1	0	403	LastDelay	0.250919	250919	1	3
7.65092	Src1	0	403	FullDelay	0.250919	250919	1	3
7.65135	Src2	0	529	LastDelay	0.218017	218017	1	2
7.65135	Src2	0	529	FullDelay	0.593017	593017	2	2
7.65999	Src2	0	530	LastDelay	0.218324	218324	1	2
7.65999	Src2	0	530	FullDelay	0.593324	593324	2	2
7.67682	Src1	0	253	LastDelay	0.226823	226823	1	2
7.67682	Src1	0	253	FullDelay	3.18516	3.18516e+06	5	2
7.67726	Src2	0	511	LastDelay	0.218929	218929	1	2
7.67726	Src2	0	511	FullDelay	0.918929	918929	3	2
7.6859	Src2	0	512	LastDelay	0.219236	219236	1	2
7.6859	Src2	0	512	FullDelay	0.919236	919236	3	2
7.69454	Src2	0	513	LastDelay	0.219543	219543	1	2
7.69454	Src2	0	513	FullDelay	0.919543	919543	3	2
7.70318	Src2	0	514	LastDelay	0.219849	219849	1	2
7.70318	Src2	0	514	FullDelay	0.919849	919849	3	2
